time,T(^oC),RH(%),WD,WS(m/s),CO(ppm),NO(ppb),NO2(ppb),O3(ppb),SO2(ppb),CH4(ppm),THC(ppm),NMHC(ppm)
2021/2/5 16:43,22,71,277.2,2.03,0.382,2.47,16.92,64.1,1.5,1.92,2.02,0.1
2021/2/5 16:44,22,71.1,298.6,1.75,0.341,3.08,14.42,67,1.8,1.92,1.99,0.07
2021/2/5 16:45,22,71.2,240,1.62,0.37,3.15,14.02,67.9,1.4,1.92,1.99,0.07
2021/2/5 16:46,22,71.2,270.7,1.75,0.402,1.79,15.98,66.7,0.9,1.92,2,0.08
2021/2/5 16:47,22,71.1,310.4,1.74,0.4,1.26,15.87,66.7,1.2,1.92,2.01,0.09
2021/2/5 16:48,22,71.1,294.2,1.87,0.38,1.11,15.12,66.8,1.6,1.92,1.99,0.08
2021/2/5 16:49,21.9,71.1,280.4,3.04,0.349,0.82,15.48,67.3,0.7,1.92,1.99,0.07
2021/2/5 16:50,21.9,71.2,292.8,2.13,0.324,1.58,13.81,67.4,1.6,1.92,1.97,0.06
2021/2/5 16:51,21.8,71.3,279.6,1.84,0.316,0.9,13.17,67.2,1.4,1.92,1.98,0.06
2021/2/5 16:52,21.8,71.3,297.8,2.46,0.337,0.85,12.61,67,0.8,1.91,1.97,0.05
2021/2/5 16:53,21.8,71.4,277.3,3.33,0.343,1.61,11.6,68.7,1,1.91,1.96,0.05
2021/2/5 16:54,21.8,71.7,278.6,2.67,0.336,2.07,11.77,68.9,1.6,1.91,1.95,0.04
2021/2/5 16:55,21.8,71.7,276.9,3.53,0.333,2.64,11.65,68.5,1.6,1.91,1.95,0.04
2021/2/5 16:56,21.8,71.7,277.8,4.02,0.308,2.51,10.73,68.4,1.6,1.91,1.95,0.04
2021/2/5 16:57,21.7,71.9,273.3,3.08,0.317,2.18,9.24,70.7,0.9,1.91,1.94,0.03
2021/2/5 16:58,21.7,72,275.1,3.11,0.335,1.83,10.69,70.7,1,1.91,1.95,0.04
2021/2/5 16:59,21.8,72.1,306,3.29,0.405,2.16,12.33,67.1,1.6,1.92,1.98,0.06
2021/2/5 17:00,21.8,72,296,3.93,0.436,2.79,14.39,64.3,2.1,1.92,1.98,0.06
2021/2/5 17:01,21.8,72.1,285,2.07,0.418,0.86,15.13,65.5,1.7,1.92,1.97,0.05
2021/2/5 17:02,21.8,72.1,275,1.79,0.437,0.63,15.28,64.8,0.6,1.92,1.98,0.06
2021/2/5 17:03,21.7,71.8,271.5,1.79,0.415,1.07,14.75,65.3,1.2,1.92,1.97,0.05
2021/2/5 17:04,21.7,71.9,320.6,1.75,0.356,1.73,13.27,68.4,0.7,1.91,1.95,0.04
2021/2/5 17:05,21.7,71.9,289,2.37,0.383,1.13,12.83,66.6,1.1,1.92,1.97,0.05
2021/2/5 17:06,21.7,72.1,307.3,2.21,0.415,0.9,13.41,65.2,1.7,1.92,1.98,0.06
2021/2/5 17:07,21.7,72.2,291.2,2.71,0.429,0.95,15.14,63.4,0.5,1.92,1.98,0.06
2021/2/5 17:08,21.7,72.2,291.5,2.92,0.385,1.01,15.51,63.4,1.1,1.92,1.97,0.05
2021/2/5 17:09,21.7,72.3,264.7,2.22,0.366,2.88,12.97,64.8,1.5,1.92,1.97,0.05
2021/2/5 17:10,21.7,72.4,288.7,2.98,0.376,4.43,12.15,65.2,1.2,1.92,1.97,0.05
2021/2/5 17:11,21.7,72.6,302.3,2.73,0.456,3.88,14.76,64.6,0.9,1.92,1.98,0.06
2021/2/5 17:12,21.7,72.7,295.3,2.89,0.497,4.46,13.93,64.1,1.4,1.92,2,0.08
2021/2/5 17:13,21.6,72.7,282.3,2.27,0.411,4.69,11.18,65.1,1.2,1.91,1.98,0.06
2021/2/5 17:14,21.6,72.8,285.4,2.64,0.39,4.16,10.6,67.2,1,1.92,1.96,0.04
2021/2/5 17:15,21.6,72.9,273.6,2.41,0.422,4.28,11.42,65.3,2.2,1.92,1.97,0.05
2021/2/5 17:16,21.6,73,304.9,2.28,0.398,4.01,11.8,65.6,0.9,1.92,1.97,0.05
2021/2/5 17:17,21.5,73.1,284.1,2.69,0.374,2.41,12.46,66.7,1.1,1.91,1.97,0.05
2021/2/5 17:18,21.5,73.2,272.7,3.62,0.343,0.99,11.67,69.3,1.7,1.91,1.98,0.07
2021/2/5 17:19,21.5,73.3,280,4.42,0.344,1.05,11.66,70,1.3,1.91,1.97,0.06
2021/2/5 17:20,21.4,73.4,284.3,2.93,0.333,2.11,10.43,71.3,2.3,1.91,1.96,0.05
2021/2/5 17:21,21.4,73.5,294.9,2.94,0.37,1.86,10.04,69.4,1.5,1.91,2.07,0.16
2021/2/5 17:22,21.4,73.7,289.7,1.83,0.438,1.79,11.17,65.6,1.1,1.91,2.45,0.53
2021/2/5 17:23,21.5,73.9,284.5,3.45,0.481,0.08,13.49,64.2,1.1,1.91,2.3,0.38
2021/2/5 17:24,21.4,73.9,280,2.91,0.466,0.08,14.73,62.8,1.7,1.91,2.33,0.43
2021/2/5 17:25,21.4,74,285.2,1.97,0.501,1.15,16.55,63.9,1.9,1.91,2.31,0.4
2021/2/5 17:26,21.5,74.2,314.1,1.86,0.515,2.06,17.37,60.8,1.7,1.92,2.39,0.47
2021/2/5 17:27,21.5,74.2,296.6,2.51,0.566,1.82,18.03,58.7,1.7,1.92,2.39,0.47
2021/2/5 17:28,21.5,74.2,287.6,2.76,0.552,0.81,15.94,60.2,1.4,1.92,2.28,0.37
2021/2/5 17:29,21.4,74.2,285.8,2.2,0.376,0.25,13.06,64.8,1.3,1.91,2.18,0.26
2021/2/5 17:30,21.4,74.3,274.6,2.8,0.393,1.54,12.68,68.6,0.7,1.91,2.03,0.11
2021/2/5 17:31,21.4,74.5,281.5,1.93,0.382,2.11,11.65,67.9,1.2,1.91,2.02,0.11
2021/2/5 17:32,21.4,74.6,282.2,1.6,0.413,-0.16,11.72,65.7,0.5,1.92,2.03,0.11
2021/2/5 17:33,21.4,74.6,289,2.11,0.445,-0.76,13.56,64.1,0.9,1.92,2.05,0.13
2021/2/5 17:34,21.3,74.6,283.5,2.33,0.438,-0.27,13.97,62.3,0.6,1.92,2.06,0.14
2021/2/5 17:35,21.3,74.7,257.1,1.4,0.438,1.15,12.92,63.6,0.3,1.92,2.07,0.15
2021/2/5 17:36,21.3,74.8,282.3,1.47,0.435,1.43,12.01,63.9,0.6,1.92,2.01,0.09
2021/2/5 17:37,21.3,74.8,294.7,2.62,0.38,1.79,11.07,64.5,0.8,1.91,1.99,0.07
2021/2/5 17:38,21.2,74.8,277.7,2.37,0.401,2,11.02,64.5,1.8,1.91,1.98,0.07
2021/2/5 17:39,21.2,74.9,292.2,1.58,0.375,0.12,12.1,65.6,1.1,1.91,1.98,0.07
2021/2/5 17:40,21.3,75,293.9,1.79,0.418,0.36,13.29,64.4,1.2,1.92,1.98,0.06
2021/2/5 17:41,21.2,75,292.2,1.97,0.368,-0.5,11.67,66.3,1.7,1.91,1.97,0.06
2021/2/5 17:42,21.2,75.1,307.9,1.31,0.367,-0.83,12.02,67,1.7,1.91,1.97,0.05
2021/2/5 17:43,21.2,75.1,291.5,1.68,0.394,0.38,11.37,65.7,1.2,1.91,1.98,0.07
2021/2/5 17:44,21.2,75.1,297.1,2.05,0.378,1.06,11.45,66.7,1.8,1.91,1.97,0.06
2021/2/5 17:45,21.2,75.3,292.1,1.83,0.435,1.71,12.65,65.9,1.6,1.91,1.98,0.07
2021/2/5 17:46,21.1,75.3,293.8,2.06,0.414,2.32,11.79,65.8,1.2,1.92,1.98,0.06
2021/2/5 17:47,21.1,75.4,278.8,2.57,0.419,2.48,11.28,65.3,1.4,1.92,1.98,0.06
2021/2/5 17:48,21.1,75.4,296.9,2.14,0.377,2.13,11.73,66.9,2,1.91,1.97,0.06
2021/2/5 17:49,21.1,75.6,286.3,2.17,0.458,2.77,11.84,66.4,1.4,1.92,1.98,0.06
2021/2/5 17:50,21.1,75.6,278.1,1.99,0.563,2.52,13.73,63.1,1.9,1.92,2.02,0.1
2021/2/5 17:51,21.1,75.6,276.4,2.25,0.547,2.99,14.36,62.4,1.5,1.92,2.01,0.09
2021/2/5 17:52,21.1,75.7,281,1.8,0.518,3.24,14.18,64.3,1.5,1.92,2,0.09
2021/2/5 17:53,21.1,75.8,301.7,1.52,0.533,2.44,16.24,62.4,2,1.92,2.01,0.09
2021/2/5 17:54,21.1,75.9,281,2.17,0.493,2.43,15.65,63.2,1.2,1.92,2.01,0.09
2021/2/5 17:55,21.1,75.9,299.8,1.62,0.483,2.67,15.53,64.5,1.2,1.92,2,0.08
2021/2/5 17:56,21,76,303.3,1.92,0.6,2.99,16.94,61.6,1.5,1.92,2.03,0.1
2021/2/5 17:57,21.1,76,296.1,2.74,0.539,2.66,19.6,58,1.6,1.92,2.05,0.12
2021/2/5 17:58,21,76.1,310.6,2.9,0.479,1.75,18.12,62.4,1.8,1.92,2.02,0.1
2021/2/5 17:59,21,76.2,304.8,2.51,0.444,1.39,18.34,63.1,1.1,1.92,2,0.08
2021/2/5 18:00,21,76.3,298.7,2.43,0.49,3.07,17.8,63.4,1.3,1.92,2.01,0.08
2021/2/5 18:01,21,76.4,304.8,2.34,0.485,4.85,17.28,61.3,2,1.92,2.01,0.09
2021/2/5 18:02,21,76.4,305.5,2.35,0.439,4.87,15.13,65.4,1.9,1.92,1.99,0.07
2021/2/5 18:03,21,76.6,317.6,2.24,0.491,3.81,17.44,62.5,1.5,1.93,2.02,0.09
2021/2/5 18:04,21,76.6,291.7,2.03,0.509,2.89,22,57.6,0.9,1.93,2.03,0.1
2021/2/5 18:05,21,76.8,311.1,1.3,0.51,3.06,21.97,59,1.9,1.92,2.02,0.09
2021/2/5 18:06,20.9,76.8,308.2,2.12,0.516,3.11,21.48,57.6,1.9,1.92,2.02,0.1
2021/2/5 18:07,20.9,76.8,311.8,2.49,0.495,3.95,20.13,60.3,1.5,1.92,2.02,0.1
2021/2/5 18:08,20.9,76.9,313.4,2.29,0.496,4.2,18.96,63.9,1.5,1.92,2.01,0.09
2021/2/5 18:09,20.9,77,310.9,2.45,0.514,4.45,18.33,63.5,1.5,1.92,2.01,0.09
2021/2/5 18:10,20.8,77.1,309.5,2.68,0.429,3.19,15.46,65.6,1.4,1.92,1.99,0.07
2021/2/5 18:11,20.8,77.2,305,2.57,0.393,2.91,14.57,67.8,1.2,1.92,1.98,0.06
2021/2/5 18:12,20.8,77.3,299.6,2.3,0.387,2.28,13.68,69.3,1.2,1.92,1.97,0.05
2021/2/5 18:13,20.8,77.4,306.8,2.45,0.418,2.5,13.58,69.5,0.9,1.92,1.98,0.06
2021/2/5 18:14,20.8,77.6,298.8,2.39,0.475,2.69,13.44,67.1,1.5,1.93,1.99,0.06
2021/2/5 18:15,20.8,77.7,277.7,1.61,0.533,1.98,16.95,63.5,1.3,1.93,2.01,0.08
2021/2/5 18:16,20.8,77.8,287,2.09,0.433,2.37,15.68,65.9,1.2,1.92,1.99,0.06
2021/2/5 18:17,20.8,77.8,300.2,2.76,0.471,2.14,16.1,67.6,1.1,1.92,1.99,0.07
2021/2/5 18:18,20.8,77.9,275.5,2.42,0.437,1.93,14.2,67.5,1.9,1.92,1.98,0.06
2021/2/5 18:19,20.7,78,271.1,3.12,0.429,1.13,12.48,68.2,1.1,1.92,1.98,0.06
2021/2/5 18:20,20.7,78.1,284.1,2.49,0.329,0.25,10.63,70.9,1.3,1.92,1.97,0.05
2021/2/5 18:21,20.7,78.2,298.1,1.73,0.461,0.58,15.37,70,1.8,1.92,1.98,0.06
2021/2/5 18:22,20.7,78.3,307,1.17,0.572,0.7,21.39,63.7,1.1,1.93,2.03,0.1
2021/2/5 18:23,20.7,78.3,284.4,2.25,0.521,2.07,19.87,62.6,1.2,1.93,2.02,0.09
2021/2/5 18:24,20.7,78.4,298.2,1.5,0.495,1.41,18.4,65.6,1.6,1.93,2.01,0.08
2021/2/5 18:25,20.7,78.5,318.1,1.78,0.545,1.29,20.79,61.9,1.9,1.93,2.03,0.1
2021/2/5 18:26,20.7,78.5,324.4,1.56,0.503,1.34,22.95,59.9,1.3,1.93,2.03,0.1
2021/2/5 18:27,20.7,78.6,316.5,2.42,0.479,1.36,23.58,58.2,1.3,1.94,2.03,0.09
2021/2/5 18:28,20.6,78.6,315.2,2.17,0.45,1.95,21.27,62.3,0.9,1.94,2.03,0.09
2021/2/5 18:29,20.6,78.7,311.4,2.04,0.439,1.73,18.27,64,0.8,1.94,2.01,0.08
2021/2/5 18:30,20.6,78.7,304.3,1.98,0.486,2.27,22.49,62.3,1,1.94,2.03,0.09
2021/2/5 18:31,20.6,78.9,307.7,1.72,0.525,2.38,22.3,61.9,0.7,1.94,2.03,0.09
2021/2/5 18:32,20.6,78.9,309.4,1.99,0.519,1.93,20.84,61.5,1,1.94,2.04,0.1
2021/2/5 18:33,20.6,79,303.6,2.06,0.539,2.8,19.58,61.7,2,1.94,2.03,0.1
2021/2/5 18:34,20.6,79,316.8,1.77,0.571,2.33,19.66,62.3,1.4,1.94,2.04,0.1
2021/2/5 18:35,20.6,79.2,354.7,1.13,0.558,1.67,20.75,61.2,1.5,1.94,2.04,0.11
2021/2/5 18:36,20.6,79.1,330.4,1.29,0.611,2.87,19.81,60,1.7,1.94,2.05,0.11
2021/2/5 18:37,20.5,79.2,334,1.2,0.553,2.6,19.35,61.3,1.8,1.94,2.05,0.11
2021/2/5 18:38,20.5,79.2,354.5,1.88,0.572,1.88,19.57,60.6,1.7,1.94,2.05,0.11
2021/2/5 18:39,20.6,79.3,323.8,1.64,0.503,1.68,18.28,63,1.2,1.94,2.05,0.11
2021/2/5 18:40,20.5,79.4,344.8,1.67,0.538,2.27,16.52,66.1,1,1.94,2.04,0.11
2021/2/5 18:41,20.5,79.5,341.9,1.48,0.522,1.46,17.08,65.2,1.3,1.94,2.04,0.11
2021/2/5 18:42,20.5,79.4,307.6,2.48,0.524,1.3,17.11,63.3,1.2,1.94,2.05,0.11
2021/2/5 18:43,20.5,79.5,336.2,1.95,0.513,1.21,16.22,66.2,1.3,1.94,2.03,0.09
2021/2/5 18:44,20.4,79.5,342.7,2.2,0.509,2.6,14.62,65.1,1.4,1.93,2.04,0.11
2021/2/5 18:45,20.4,79.6,339.6,1.6,0.428,2.05,13.2,69.5,2.1,1.93,2.03,0.09
2021/2/5 18:46,20.4,79.7,315.9,2.1,0.503,1.93,15.48,67.7,1.2,1.94,2.05,0.11
2021/2/5 18:47,20.4,79.7,330,1.8,0.533,2.43,17.1,65.6,1.1,1.94,2.06,0.12
2021/2/5 18:48,20.4,79.8,312.6,2.13,0.504,2.62,15.92,64.2,1.2,1.94,2.07,0.13
2021/2/5 18:49,20.4,79.8,312.4,2.51,0.567,2.06,17.24,63.2,1.9,1.95,2.1,0.15
2021/2/5 18:50,20.4,79.8,302.9,2.79,0.583,2,19.56,60.1,1,1.94,2.09,0.15
2021/2/5 18:51,20.3,79.9,314.4,2.58,0.607,1.44,17.55,64.5,1.9,1.94,2.06,0.11
2021/2/5 18:52,20.3,80,323.7,2.46,0.576,0.74,18.02,62.5,2.2,1.95,2.1,0.15
2021/2/5 18:53,20.3,80.1,329.2,1.89,0.554,0.37,17.51,62.9,1.2,1.95,2.08,0.13
2021/2/5 18:54,20.3,80.2,323.7,1.73,0.651,0.62,22.52,59.4,1.3,1.95,2.1,0.15
2021/2/5 18:55,20.3,80.2,339.2,1.86,0.601,1.33,23.42,60.2,1.3,1.95,2.1,0.15
2021/2/5 18:56,20.3,80.2,325.2,1.77,0.552,2.34,19.35,61.5,1.6,1.95,2.09,0.15
2021/2/5 18:57,20.3,80.2,307.9,2.13,0.575,1.47,19.93,62,0.9,1.94,2.09,0.14
2021/2/5 18:58,20.3,80.2,308.3,1.92,0.527,0.38,20.13,63.7,1.4,1.94,2.07,0.13
2021/2/5 18:59,20.3,80.3,304.4,1.81,0.608,0.14,21.47,61.7,1.3,1.95,2.09,0.14
2021/2/5 19:00,20.2,80.3,312.5,1.8,0.619,-0.34,22.48,60.2,1.4,1.95,2.09,0.15
2021/2/5 19:01,20.3,80.3,313.9,1.9,0.618,-0.89,23.48,59.3,1.7,1.95,2.09,0.14
2021/2/5 19:02,20.2,80.3,317.6,2.05,0.559,-1.22,22.31,60.3,1.2,1.95,2.09,0.14
2021/2/5 19:03,20.2,80.4,318.1,2.13,0.592,0.96,20.67,59.4,2,1.95,2.1,0.15
2021/2/5 19:04,20.2,80.4,320.9,1.73,0.574,1.97,19.59,60.1,1.6,1.95,2.09,0.15
2021/2/5 19:05,20.2,80.5,315.5,2.33,0.619,1.63,21.29,59.7,1.1,1.95,2.1,0.15
2021/2/5 19:06,20.2,80.5,330.3,1.95,0.614,1.24,23.8,57.3,1.7,1.95,2.11,0.16
2021/2/5 19:07,20.2,80.5,321.2,1.9,0.587,2.04,23.4,56.4,0.7,1.95,2.12,0.17
2021/2/5 19:08,20.2,80.6,322,2.06,0.644,2.05,24.58,55.6,1.9,1.96,2.13,0.17
2021/2/5 19:09,20.2,80.5,345.3,1.75,0.563,0.82,22.37,57.2,1.1,1.95,2.12,0.16
2021/2/5 19:10,20.2,80.5,321.6,1.97,0.567,-0.84,21.98,60.6,1.5,1.95,2.11,0.16
2021/2/5 19:11,20.2,80.6,316.4,1.49,0.578,-1.29,21.53,59.6,1.2,1.95,2.11,0.16
2021/2/5 19:12,20.2,80.5,311.9,1.92,0.607,-0.91,23.34,58.2,1.6,1.96,2.12,0.17
2021/2/5 19:13,20.1,80.5,303.6,1.61,0.498,-0.29,22.87,60,1.3,1.95,2.1,0.15
2021/2/5 19:14,20.2,80.7,337.9,1.19,0.591,0.44,22.87,60.6,1.7,1.95,2.11,0.16
2021/2/5 19:15,20.1,80.6,323.7,1.2,0.605,1.01,23.13,55.2,1.8,1.96,2.13,0.18
2021/2/5 19:16,20.2,80.7,354.3,1.48,0.554,2.23,21.4,57.5,1.3,1.95,2.12,0.17
2021/2/5 19:17,20.1,80.7,328.4,1.96,0.568,2.48,20.91,57.3,1.2,1.96,2.14,0.18
2021/2/5 19:18,20.1,80.6,338.1,1.81,0.496,2.2,19.01,63,2.3,1.96,2.11,0.15
2021/2/5 19:19,20.1,80.7,341.5,1.85,0.498,2.54,17.36,64.5,1.8,1.96,2.11,0.15
2021/2/5 19:20,20.1,80.7,342.5,1.94,0.461,1.87,17.54,63.9,2.1,1.97,2.13,0.16
2021/2/5 19:21,20.1,80.7,329.1,1.89,0.48,1.5,18.24,62.5,1.6,1.97,2.14,0.17
2021/2/5 19:22,20,80.7,332.2,1.98,0.518,1.25,17.72,61.6,2.2,1.98,2.16,0.18
2021/2/5 19:23,20,80.8,344.4,2.06,0.495,2.55,17.65,60.6,2.5,1.97,2.16,0.18
2021/2/5 19:24,20,80.8,312.9,2.26,0.51,2.61,17.41,61.3,2.6,1.97,2.15,0.17
2021/2/5 19:25,20,80.8,348.2,2.13,0.531,1.89,18.15,60,2.9,1.98,2.17,0.19
2021/2/5 19:26,20,80.8,341.3,2.1,0.516,1.37,18.48,59.6,3.3,1.98,2.16,0.18
2021/2/5 19:27,20,80.9,307.9,1.32,0.543,1.66,19.1,59.1,2.9,1.98,2.17,0.19
2021/2/5 19:28,20,80.9,341.9,1.4,0.552,1.07,21.04,56.6,3.4,1.98,2.19,0.21
2021/2/5 19:29,20,80.8,318.2,1.95,0.505,1.17,19.79,58.5,2.3,1.98,2.16,0.18
2021/2/5 19:30,20,80.9,358.7,1.42,0.498,0.22,20.09,60,2.6,1.98,2.14,0.16
2021/2/5 19:31,20,81,325.5,1.33,0.504,-1.51,21.51,59,2.2,1.98,2.14,0.16
2021/2/5 19:32,20,81,357.4,1.21,0.492,-1.32,19.97,58.5,3,1.98,2.14,0.16
2021/2/5 19:33,20,80.9,341.2,1.64,0.474,-1.4,18.18,60.2,3.8,1.98,2.12,0.15
2021/2/5 19:34,20,81,17,1.41,0.458,-0.78,16.87,62.3,3.3,1.98,2.11,0.13
2021/2/5 19:35,20,81.1,3,1.35,0.486,0.83,18.16,61.6,4.3,1.98,2.11,0.13
2021/2/5 19:36,20,81,335.3,1.57,0.498,1.81,19.75,60.6,3.6,1.99,2.11,0.12
2021/2/5 19:37,20,80.9,337.2,1.73,0.454,2.5,18.62,62.2,4,1.98,2.09,0.11
2021/2/5 19:38,19.9,80.9,334.3,1.92,0.489,3.08,17.87,63.4,3.3,1.98,2.09,0.11
2021/2/5 19:39,19.9,80.9,333.9,1.33,0.508,2.85,17.89,62.5,3.7,1.99,2.11,0.12
2021/2/5 19:40,19.9,81,358.4,1.57,0.457,2.18,18.21,61.6,3.4,1.98,2.11,0.13
2021/2/5 19:41,19.9,81,337.3,1.65,0.479,2.9,17.56,60.6,3.4,1.99,2.12,0.13
2021/2/5 19:42,19.9,81,345.8,1.84,0.488,2.68,17.84,60.3,3.2,1.99,2.13,0.14
2021/2/5 19:43,19.9,81,346.3,1.63,0.494,2.36,18.3,61.3,2.6,1.99,2.13,0.14
2021/2/5 19:44,19.9,81,340.8,1.59,0.516,2.09,18.51,60.1,2.4,1.99,2.13,0.14
2021/2/5 19:45,19.9,81.1,356.8,1.56,0.535,1.93,18.74,58.9,2.9,1.99,2.15,0.15
2021/2/5 19:46,19.9,81.1,338.1,1.23,0.516,1.29,19.15,58.8,2.6,1.99,2.14,0.15
2021/2/5 19:47,19.9,81,332.1,2.05,0.523,1.19,19.28,58.1,2.4,1.99,2.15,0.16
2021/2/5 19:48,19.9,81,342,2.49,0.518,0.51,18.83,58.9,2,1.99,2.16,0.16
2021/2/5 19:49,19.8,81,329.8,1.87,0.46,0.13,17.7,60.6,2,1.99,2.15,0.16
2021/2/5 19:50,19.8,81,334.9,1.64,0.495,0.14,17.68,60.5,2.7,1.99,2.15,0.16
2021/2/5 19:51,19.8,81.1,356.4,1.43,0.495,1.56,17.04,60,2.2,1.99,2.16,0.17
2021/2/5 19:52,19.8,81.1,2.2,1.79,0.495,1.58,17.56,59.2,2.2,1.99,2.17,0.18
2021/2/5 19:53,19.8,81.2,13.3,1.46,0.473,0.67,20.52,56.5,0.7,2,2.19,0.18
2021/2/5 19:54,19.8,81.1,0.3,1.31,0.483,0.5,20.48,54.9,1.9,2.01,2.19,0.18
2021/2/5 19:55,19.8,81.3,52.4,1.22,0.487,-0.84,22.06,52.8,1.9,2.01,2.2,0.19
2021/2/5 19:56,19.8,81.3,30.7,1.57,0.52,0.59,21.85,52.7,1.9,2.02,2.21,0.19
2021/2/5 19:57,19.8,81.2,29.9,1.37,0.506,2.27,22.27,50.7,1.7,2.04,2.25,0.2
2021/2/5 19:58,19.8,81.3,58.4,0.85,0.532,0.96,21.26,50.2,1.7,2.06,2.26,0.2
2021/2/5 19:59,19.8,81.2,21.9,0.61,0.518,0.46,26.39,48.6,1.6,2.05,2.26,0.2
2021/2/5 20:00,19.8,81.2,342.5,0.98,0.552,0.62,25.77,47.3,2.1,2.05,2.26,0.21
2021/2/5 20:01,19.7,81.2,340.1,1.94,0.551,1.47,25.9,44.7,2,2.06,2.26,0.2
2021/2/5 20:02,19.7,81.2,0.4,1.39,0.537,0.25,28.26,43.3,1.8,2.06,2.25,0.19
2021/2/5 20:03,19.7,81.2,353.5,1.61,0.53,1.06,26.87,42.6,2.1,2.06,2.25,0.19
2021/2/5 20:04,19.7,81.3,342.7,1.33,0.528,2.26,26.53,43.1,1.6,2.06,2.24,0.18
2021/2/5 20:05,19.7,81.3,330.2,1.35,0.545,2.43,27.95,41.8,1.8,2.06,2.24,0.18
2021/2/5 20:06,19.6,81.3,335.4,1.45,0.531,1.26,31.4,41.1,1,2.05,2.23,0.18
2021/2/5 20:07,19.7,81.4,331.6,1.35,0.519,1.15,32.88,39.9,1.3,2.04,2.22,0.18
2021/2/5 20:08,19.6,81.4,349.9,1.82,0.514,2.18,32.43,40.2,2.1,2.05,2.22,0.18
2021/2/5 20:09,19.6,81.4,355.1,1.75,0.517,2.57,32.54,39.9,1.4,2.04,2.21,0.18
2021/2/5 20:10,19.6,81.4,320,1.6,0.527,4,32.6,40.2,1.7,2.04,2.21,0.17
2021/2/5 20:11,19.6,81.4,339.1,1.61,0.559,4.6,33.13,39.2,0.5,2.03,2.21,0.17
2021/2/5 20:12,19.6,81.5,3.3,1.4,0.505,3.58,33.59,40.8,1.5,2.03,2.2,0.16
2021/2/5 20:13,19.6,81.5,338.3,2.04,0.487,2.93,32.78,41.4,1,2.03,2.2,0.17
2021/2/5 20:14,19.5,81.5,341.3,1.55,0.501,2.86,32.28,42,2,2.03,2.2,0.16
2021/2/5 20:15,19.6,81.5,336,1.28,0.502,1.96,32.28,41.9,0.9,2.04,2.2,0.16
2021/2/5 20:16,19.6,81.6,329.5,1.26,0.513,1.85,31.88,41,1.3,2.04,2.21,0.17
2021/2/5 20:17,19.6,81.6,338.2,1.39,0.533,1.71,30.62,40.6,0.6,2.04,2.21,0.17
2021/2/5 20:18,19.6,81.6,7.6,1.21,0.532,1.48,31.95,39.9,2.1,2.04,2.2,0.16
2021/2/5 20:19,19.6,81.6,336.4,1.02,0.526,1.51,32.69,40,1.1,2.04,2.21,0.17
2021/2/5 20:20,19.6,81.7,16.6,0.83,0.542,1.74,32.39,39.1,1.2,2.03,2.2,0.17
2021/2/5 20:21,19.6,81.6,352.1,1.5,0.546,2.32,31.67,38.6,2.4,2.04,2.21,0.17
2021/2/5 20:22,19.5,81.7,335.6,1.39,0.506,2.33,32.61,38.6,1.3,2.04,2.21,0.17
2021/2/5 20:23,19.6,81.8,342.4,1.13,0.542,2.39,32.47,38.6,1.6,2.05,2.22,0.17
2021/2/5 20:24,19.6,81.7,346.2,1.81,0.513,2.22,31.99,38.9,1.6,2.05,2.23,0.17
2021/2/5 20:25,19.5,81.6,336.8,1.16,0.482,0.62,29.11,44.4,1.6,2.06,2.22,0.17
2021/2/5 20:26,19.6,81.8,33.1,0.78,0.501,-0.5,26.24,46,1.7,2.06,2.22,0.16
2021/2/5 20:27,19.6,81.8,347.9,0.8,0.519,-1.14,28.3,42.5,0.6,2.06,2.23,0.17
2021/2/5 20:28,19.6,81.7,339.4,0.97,0.534,0.07,28.78,40,1.8,2.06,2.23,0.17
2021/2/5 20:29,19.5,81.6,324.9,1.42,0.534,1.38,25.23,42.8,1.3,2.06,2.24,0.17
2021/2/5 20:30,19.5,81.6,331,1.3,0.504,1.64,24.2,46.9,1.4,2.06,2.22,0.16
2021/2/5 20:31,19.5,81.7,349.8,1.02,0.458,2.53,22.45,52.7,1.7,2.05,2.19,0.14
2021/2/5 20:32,19.5,81.7,343,1.51,0.463,2.72,22.61,48.6,1.5,2.05,2.21,0.15
2021/2/5 20:33,19.5,81.6,345.1,1.25,0.49,2.67,24.17,48.5,1.2,2.05,2.2,0.15
2021/2/5 20:34,19.5,81.7,342.7,1.42,0.488,2.12,21.6,50.8,1,2.04,2.19,0.15
2021/2/5 20:35,19.5,81.6,343.8,1.41,0.513,2,19.81,52.1,1.1,2.04,2.18,0.14
2021/2/5 20:36,19.5,81.7,347.6,1.18,0.505,1.83,18.69,53.8,2.3,2.04,2.18,0.14
2021/2/5 20:37,19.5,81.7,342.8,1.58,0.505,1.34,20.08,53.6,2,2.04,2.18,0.14
2021/2/5 20:38,19.5,81.6,339.4,1.54,0.5,1.42,20.22,51.9,1.2,2.03,2.19,0.15
2021/2/5 20:39,19.5,81.7,338.9,1.45,0.473,0.41,18.53,53.9,1.3,2.03,2.18,0.15
2021/2/5 20:40,19.4,81.6,326.9,1.52,0.462,0.58,18.97,52.9,1.7,2.03,2.18,0.15
2021/2/5 20:41,19.5,81.6,334.3,1.51,0.423,0.47,19.32,55.3,1.2,2.01,2.14,0.13
2021/2/5 20:42,19.4,81.6,328.1,1.24,0.442,0.98,19,54.8,0.9,2.02,2.15,0.13
